first,firstbreed,breedage,firstreturn,returnage
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,27,3
24,NA,NA,27,3
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
24,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,27,2
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
25,NA,NA,NA,NA
